src,dst,rel,label,edge_semantic,edge_reason
2683,4729,drug_disease,1,positive,direct:therapeutic
2683,2869,drug_disease,1,positive,direct:therapeutic
2683,1345,drug_disease,1,positive,direct:therapeutic
2683,4506,drug_disease,1,positive,direct:therapeutic
2683,4614,drug_disease,1,positive,direct:therapeutic
2683,1705,drug_disease,1,positive,direct:therapeutic
2683,4481,drug_disease,1,positive,direct:therapeutic
2683,4536,drug_disease,1,positive,direct:therapeutic
2683,1248,drug_disease,1,positive,direct:therapeutic
2683,3421,drug_disease,1,positive,direct:therapeutic
2683,3697,drug_disease,1,positive,direct:therapeutic
2683,2610,drug_disease,1,positive,direct:therapeutic
2683,4555,drug_disease,1,positive,direct:therapeutic
2683,4695,drug_disease,1,positive,direct:therapeutic
2683,3642,drug_disease,1,positive,direct:therapeutic
2683,1136,drug_disease,1,positive,direct:therapeutic
2683,3354,drug_disease,1,positive,direct:therapeutic
2683,4590,drug_disease,1,positive,direct:therapeutic
2683,4509,drug_disease,1,positive,direct:therapeutic
2683,4687,drug_disease,1,positive,direct:therapeutic
2683,4538,drug_disease,1,positive,direct:therapeutic
2683,2667,drug_disease,1,positive,direct:therapeutic
2683,4535,drug_disease,1,positive,direct:therapeutic
2683,3348,drug_disease,1,positive,direct:therapeutic
2684,4581,drug_disease,1,positive,direct:therapeutic
2685,4506,drug_disease,1,positive,direct:therapeutic
2686,299,drug_disease,1,positive,direct:therapeutic
2686,4889,drug_disease,1,positive,direct:therapeutic
2686,1728,drug_disease,2,negative,direct:mechanism
2686,1728,drug_disease,1,positive,direct:therapeutic
2686,4463,drug_disease,1,positive,direct:therapeutic
2686,4890,drug_disease,1,positive,direct:therapeutic
2686,4722,drug_disease,1,positive,direct:therapeutic
2686,843,drug_disease,1,positive,direct:therapeutic
2686,217,drug_disease,1,positive,direct:therapeutic
2686,267,drug_disease,1,positive,direct:therapeutic
2686,3473,drug_disease,1,positive,direct:therapeutic
2686,3028,drug_disease,1,positive,direct:therapeutic
2686,4281,drug_disease,1,positive,direct:therapeutic
2686,1361,drug_disease,1,positive,direct:therapeutic
2686,4755,drug_disease,1,positive,direct:therapeutic
2686,4506,drug_disease,2,negative,direct:mechanism
2686,4506,drug_disease,1,positive,direct:therapeutic
2686,4364,drug_disease,1,positive,direct:therapeutic
2686,3659,drug_disease,1,positive,direct:therapeutic
2686,4892,drug_disease,1,positive,direct:therapeutic
2686,3396,drug_disease,1,positive,direct:therapeutic
2686,1562,drug_disease,1,positive,direct:therapeutic
2686,4536,drug_disease,1,positive,direct:therapeutic
2686,526,drug_disease,1,positive,direct:therapeutic
2686,1693,drug_disease,1,positive,direct:therapeutic
2686,5242,drug_disease,1,positive,direct:therapeutic
2686,4575,drug_disease,1,positive,direct:therapeutic
2686,1431,drug_disease,1,positive,direct:therapeutic
2686,1544,drug_disease,1,positive,direct:therapeutic
2686,4555,drug_disease,1,positive,direct:therapeutic
2686,4602,drug_disease,1,positive,direct:therapeutic
2686,3642,drug_disease,1,positive,direct:therapeutic
2686,816,drug_disease,1,positive,direct:therapeutic
2686,4647,drug_disease,1,positive,direct:therapeutic
2686,4530,drug_disease,1,positive,direct:therapeutic
2686,3319,drug_disease,1,positive,direct:therapeutic
2686,4377,drug_disease,1,positive,direct:therapeutic
2686,1644,drug_disease,1,positive,direct:therapeutic
2686,967,drug_disease,1,positive,direct:therapeutic
2686,2173,drug_disease,1,positive,direct:therapeutic
2686,988,drug_disease,1,positive,direct:therapeutic
2686,4767,drug_disease,1,positive,direct:therapeutic
2686,4898,drug_disease,1,positive,direct:therapeutic
2686,3157,drug_disease,1,positive,direct:therapeutic
2686,4100,drug_disease,1,positive,direct:therapeutic
2686,3177,drug_disease,1,positive,direct:therapeutic
2686,4927,drug_disease,1,positive,direct:therapeutic
2686,4531,drug_disease,1,positive,direct:therapeutic
2686,1698,drug_disease,1,positive,direct:therapeutic
2686,1084,drug_disease,1,positive,direct:therapeutic
2686,4509,drug_disease,2,negative,direct:mechanism
2686,4509,drug_disease,1,positive,direct:therapeutic
2686,860,drug_disease,1,positive,direct:therapeutic
2686,4591,drug_disease,1,positive,direct:therapeutic
2686,4637,drug_disease,1,positive,direct:therapeutic
2686,3628,drug_disease,1,positive,direct:therapeutic
2686,3671,drug_disease,1,positive,direct:therapeutic
2686,4709,drug_disease,1,positive,direct:therapeutic
2686,4680,drug_disease,1,positive,direct:therapeutic
2686,2018,drug_disease,1,positive,direct:therapeutic
2686,791,drug_disease,1,positive,direct:therapeutic
2686,4457,drug_disease,1,positive,direct:therapeutic
2686,3921,drug_disease,1,positive,direct:therapeutic
2686,5031,drug_disease,1,positive,direct:therapeutic
2686,2667,drug_disease,1,positive,direct:therapeutic
2686,722,drug_disease,1,positive,direct:therapeutic
2686,1681,drug_disease,1,positive,direct:therapeutic
2687,1728,drug_disease,1,positive,direct:therapeutic
2686,4623,drug_disease,1,positive,direct:therapeutic
2686,3546,drug_disease,1,positive,direct:therapeutic
2688,1084,drug_disease,1,positive,direct:therapeutic
2686,4544,drug_disease,1,positive,direct:therapeutic
2686,4903,drug_disease,1,positive,direct:therapeutic
2686,4750,drug_disease,1,positive,direct:therapeutic
2686,4624,drug_disease,1,positive,direct:therapeutic
2686,4625,drug_disease,1,positive,direct:therapeutic
2686,4658,drug_disease,1,positive,direct:therapeutic
2686,5101,drug_disease,1,positive,direct:therapeutic
2688,4531,drug_disease,1,positive,direct:therapeutic
2689,4602,drug_disease,1,positive,direct:therapeutic
2690,4552,drug_disease,1,positive,direct:therapeutic
2690,4988,drug_disease,1,positive,direct:therapeutic
2690,200,drug_disease,1,positive,direct:therapeutic
2690,249,drug_disease,1,positive,direct:therapeutic
2690,4320,drug_disease,2,negative,direct:mechanism
2690,4320,drug_disease,1,positive,direct:therapeutic
2687,1388,drug_disease,1,positive,direct:therapeutic
2687,4423,drug_disease,1,positive,direct:therapeutic
2687,4506,drug_disease,1,positive,direct:therapeutic
2687,3251,drug_disease,1,positive,direct:therapeutic
2687,2903,drug_disease,1,positive,direct:therapeutic
2687,4536,drug_disease,1,positive,direct:therapeutic
2687,4555,drug_disease,1,positive,direct:therapeutic
2687,4548,drug_disease,1,positive,direct:therapeutic
2687,4509,drug_disease,1,positive,direct:therapeutic
2687,4587,drug_disease,1,positive,direct:therapeutic
2687,4330,drug_disease,1,positive,direct:therapeutic
2687,4528,drug_disease,1,positive,direct:therapeutic
2687,4551,drug_disease,1,positive,direct:therapeutic
2691,1728,drug_disease,1,positive,direct:therapeutic
2691,1388,drug_disease,1,positive,direct:therapeutic
2691,4762,drug_disease,1,positive,direct:therapeutic
2691,4573,drug_disease,1,positive,direct:therapeutic
2691,2767,drug_disease,1,positive,direct:therapeutic
2691,420,drug_disease,1,positive,direct:therapeutic
2691,4506,drug_disease,1,positive,direct:therapeutic
2691,435,drug_disease,1,positive,direct:therapeutic
2691,4585,drug_disease,1,positive,direct:therapeutic
2691,4577,drug_disease,1,positive,direct:therapeutic
2691,4555,drug_disease,1,positive,direct:therapeutic
2691,4718,drug_disease,1,positive,direct:therapeutic
2691,3319,drug_disease,1,positive,direct:therapeutic
2691,4532,drug_disease,1,positive,direct:therapeutic
2691,4527,drug_disease,1,positive,direct:therapeutic
2691,4606,drug_disease,1,positive,direct:therapeutic
2691,884,drug_disease,1,positive,direct:therapeutic
2691,4509,drug_disease,1,positive,direct:therapeutic
2691,1773,drug_disease,1,positive,direct:therapeutic
2691,4832,drug_disease,1,positive,direct:therapeutic
2691,4474,drug_disease,1,positive,direct:therapeutic
2691,3348,drug_disease,1,positive,direct:therapeutic
2691,4578,drug_disease,1,positive,direct:therapeutic
2691,4551,drug_disease,1,positive,direct:therapeutic
2692,3642,drug_disease,1,positive,direct:therapeutic
2693,4592,drug_disease,1,positive,direct:therapeutic
2694,4536,drug_disease,1,positive,direct:therapeutic
2694,4548,drug_disease,1,positive,direct:therapeutic
2694,3319,drug_disease,1,positive,direct:therapeutic
2695,1545,drug_disease,1,positive,direct:therapeutic
2695,4558,drug_disease,1,positive,direct:therapeutic
2695,4537,drug_disease,1,positive,direct:therapeutic
2696,5211,drug_disease,1,positive,direct:therapeutic
2696,4509,drug_disease,2,negative,direct:mechanism
2696,4509,drug_disease,1,positive,direct:therapeutic
2696,1139,drug_disease,1,positive,direct:therapeutic
2696,4345,drug_disease,1,positive,direct:therapeutic
2697,1466,drug_disease,1,positive,direct:therapeutic
2697,757,drug_disease,1,positive,direct:therapeutic
2697,4653,drug_disease,1,positive,direct:therapeutic
2698,3623,drug_disease,1,positive,direct:therapeutic
2698,4594,drug_disease,1,positive,direct:therapeutic
2698,4891,drug_disease,1,positive,direct:therapeutic
2698,4718,drug_disease,1,positive,direct:therapeutic
2698,3642,drug_disease,1,positive,direct:therapeutic
2698,3498,drug_disease,1,positive,direct:therapeutic
2698,4517,drug_disease,1,positive,direct:therapeutic
2698,860,drug_disease,1,positive,direct:therapeutic
2698,665,drug_disease,1,positive,direct:therapeutic
2698,4345,drug_disease,1,positive,direct:therapeutic
2698,4620,drug_disease,1,positive,direct:therapeutic
2698,4690,drug_disease,1,positive,direct:therapeutic
2699,1189,drug_disease,1,positive,direct:therapeutic
2700,3674,drug_disease,1,positive,direct:therapeutic
2700,4983,drug_disease,1,positive,direct:therapeutic
2701,1023,drug_disease,1,positive,direct:therapeutic
2701,4872,drug_disease,1,positive,direct:therapeutic
2701,4553,drug_disease,1,positive,direct:therapeutic
2701,4608,drug_disease,1,positive,direct:therapeutic
2702,452,drug_disease,1,positive,direct:therapeutic
2702,3066,drug_disease,1,positive,direct:therapeutic
2702,796,drug_disease,1,positive,direct:therapeutic
2702,4558,drug_disease,1,positive,direct:therapeutic
2702,4537,drug_disease,1,positive,direct:therapeutic
2703,4889,drug_disease,1,positive,direct:therapeutic
2703,1290,drug_disease,1,positive,direct:therapeutic
2703,1562,drug_disease,1,positive,direct:therapeutic
2703,4575,drug_disease,1,positive,direct:therapeutic
2703,4767,drug_disease,1,positive,direct:therapeutic
2703,4532,drug_disease,1,positive,direct:therapeutic
2703,4623,drug_disease,1,positive,direct:therapeutic
2703,4625,drug_disease,1,positive,direct:therapeutic
2704,4536,drug_disease,1,positive,direct:therapeutic
2705,860,drug_disease,1,positive,direct:therapeutic
2706,4584,drug_disease,1,positive,direct:therapeutic
2706,546,drug_disease,1,positive,direct:therapeutic
2706,1288,drug_disease,1,positive,direct:therapeutic
2706,796,drug_disease,1,positive,direct:therapeutic
2706,884,drug_disease,1,positive,direct:therapeutic
2706,200,drug_disease,1,positive,direct:therapeutic
2706,4571,drug_disease,1,positive,direct:therapeutic
2706,4345,drug_disease,1,positive,direct:therapeutic
2707,4794,drug_disease,1,positive,direct:therapeutic
2708,1721,drug_disease,1,positive,direct:therapeutic
2708,665,drug_disease,1,positive,direct:therapeutic
2709,4564,drug_disease,1,positive,direct:therapeutic
2709,3204,drug_disease,1,positive,direct:therapeutic
2709,665,drug_disease,1,positive,direct:therapeutic
2709,4921,drug_disease,1,positive,direct:therapeutic
2710,2981,drug_disease,1,positive,direct:therapeutic
2710,3524,drug_disease,1,positive,direct:therapeutic
2711,4218,drug_disease,1,positive,direct:therapeutic
2711,665,drug_disease,1,positive,direct:therapeutic
2711,4345,drug_disease,1,positive,direct:therapeutic
2712,1961,drug_disease,1,positive,direct:therapeutic
2712,1522,drug_disease,1,positive,direct:therapeutic
2713,930,drug_disease,1,positive,direct:therapeutic
2714,4794,drug_disease,1,positive,direct:therapeutic
2715,1728,drug_disease,1,positive,direct:therapeutic
2715,1705,drug_disease,1,positive,direct:therapeutic
2715,4593,drug_disease,1,positive,direct:therapeutic
2715,636,drug_disease,1,positive,direct:therapeutic
2715,2610,drug_disease,1,positive,direct:therapeutic
2715,3524,drug_disease,1,positive,direct:therapeutic
2715,3319,drug_disease,1,positive,direct:therapeutic
2715,869,drug_disease,1,positive,direct:therapeutic
2715,4531,drug_disease,1,positive,direct:therapeutic
2715,4711,drug_disease,1,positive,direct:therapeutic
2715,2733,drug_disease,1,positive,direct:therapeutic
2715,1511,drug_disease,1,positive,direct:therapeutic
2715,4621,drug_disease,1,positive,direct:therapeutic
2715,4560,drug_disease,1,positive,direct:therapeutic
1511,261,drug_disease,1,positive,direct:therapeutic
1511,4584,drug_disease,1,positive,direct:therapeutic
1511,2784,drug_disease,1,positive,direct:therapeutic
1511,1478,drug_disease,1,positive,direct:therapeutic
1511,339,drug_disease,1,positive,direct:therapeutic
1511,1465,drug_disease,1,positive,direct:therapeutic
1511,4548,drug_disease,1,positive,direct:therapeutic
1511,3498,drug_disease,1,positive,direct:therapeutic
1511,4509,drug_disease,1,positive,direct:therapeutic
1511,200,drug_disease,1,positive,direct:therapeutic
1511,229,drug_disease,1,positive,direct:therapeutic
2716,1361,drug_disease,1,positive,direct:therapeutic
2716,420,drug_disease,1,positive,direct:therapeutic
2716,4585,drug_disease,1,positive,direct:therapeutic
2716,4718,drug_disease,1,positive,direct:therapeutic
2716,4091,drug_disease,1,positive,direct:therapeutic
2716,884,drug_disease,1,positive,direct:therapeutic
2716,4551,drug_disease,1,positive,direct:therapeutic
2717,1809,drug_disease,1,positive,direct:therapeutic
2717,4091,drug_disease,1,positive,direct:therapeutic
2717,884,drug_disease,1,positive,direct:therapeutic
2718,2231,drug_disease,1,positive,direct:therapeutic
2719,4610,drug_disease,1,positive,direct:therapeutic
2719,2784,drug_disease,1,positive,direct:therapeutic
2719,4511,drug_disease,1,positive,direct:therapeutic
2719,3319,drug_disease,1,positive,direct:therapeutic
2719,4091,drug_disease,1,positive,direct:therapeutic
2719,884,drug_disease,1,positive,direct:therapeutic
2719,4525,drug_disease,1,positive,direct:therapeutic
2719,4218,drug_disease,1,positive,direct:therapeutic
2719,4514,drug_disease,1,positive,direct:therapeutic
2719,4345,drug_disease,1,positive,direct:therapeutic
2720,1981,drug_disease,1,positive,direct:therapeutic
2720,4506,drug_disease,1,positive,direct:therapeutic
2720,3319,drug_disease,1,positive,direct:therapeutic
2720,800,drug_disease,1,positive,direct:therapeutic
2720,4736,drug_disease,1,positive,direct:therapeutic
2721,4748,drug_disease,1,positive,direct:therapeutic
2721,2201,drug_disease,1,positive,direct:therapeutic
2721,4639,drug_disease,1,positive,direct:therapeutic
2722,4463,drug_disease,1,positive,direct:therapeutic
2722,3674,drug_disease,1,positive,direct:therapeutic
2722,3623,drug_disease,1,positive,direct:therapeutic
2722,2767,drug_disease,1,positive,direct:therapeutic
2722,404,drug_disease,1,positive,direct:therapeutic
2722,636,drug_disease,1,positive,direct:therapeutic
2722,4671,drug_disease,1,positive,direct:therapeutic
2722,4686,drug_disease,1,positive,direct:therapeutic
2722,1809,drug_disease,1,positive,direct:therapeutic
2722,3642,drug_disease,1,positive,direct:therapeutic
2722,4857,drug_disease,1,positive,direct:therapeutic
2722,4896,drug_disease,1,positive,direct:therapeutic
2722,4126,drug_disease,1,positive,direct:therapeutic
2722,4826,drug_disease,1,positive,direct:therapeutic
2722,4293,drug_disease,1,positive,direct:therapeutic
2722,4532,drug_disease,1,positive,direct:therapeutic
2722,4715,drug_disease,1,positive,direct:therapeutic
2722,791,drug_disease,1,positive,direct:therapeutic
2722,4820,drug_disease,1,positive,direct:therapeutic
2722,4457,drug_disease,1,positive,direct:therapeutic
2722,4528,drug_disease,1,positive,direct:therapeutic
2722,4345,drug_disease,1,positive,direct:therapeutic
2722,4620,drug_disease,1,positive,direct:therapeutic
2723,3524,drug_disease,1,positive,direct:therapeutic
2724,2854,drug_disease,1,positive,direct:therapeutic
2724,4560,drug_disease,1,positive,direct:therapeutic
2725,4839,drug_disease,1,positive,direct:therapeutic
2725,2854,drug_disease,1,positive,direct:therapeutic
2725,91,drug_disease,1,positive,direct:therapeutic
2725,4801,drug_disease,1,positive,direct:therapeutic
2725,4338,drug_disease,1,positive,direct:therapeutic
2725,4719,drug_disease,1,positive,direct:therapeutic
2726,200,drug_disease,1,positive,direct:therapeutic
2727,1728,drug_disease,2,negative,direct:mechanism
2727,1728,drug_disease,1,positive,direct:therapeutic
2727,4463,drug_disease,1,positive,direct:therapeutic
2727,4722,drug_disease,1,positive,direct:therapeutic
2727,3674,drug_disease,1,positive,direct:therapeutic
2727,3334,drug_disease,1,positive,direct:therapeutic
2727,5243,drug_disease,1,positive,direct:therapeutic
2727,2036,drug_disease,1,positive,direct:therapeutic
2727,3505,drug_disease,1,positive,direct:therapeutic
2727,4536,drug_disease,1,positive,direct:therapeutic
2727,4706,drug_disease,1,positive,direct:therapeutic
2727,4671,drug_disease,1,positive,direct:therapeutic
2727,4686,drug_disease,1,positive,direct:therapeutic
2727,4808,drug_disease,1,positive,direct:therapeutic
2727,2107,drug_disease,1,positive,direct:therapeutic
2727,1809,drug_disease,2,negative,direct:mechanism
2727,1809,drug_disease,1,positive,direct:therapeutic
2727,4056,drug_disease,1,positive,direct:therapeutic
2727,3642,drug_disease,1,positive,direct:therapeutic
2727,4126,drug_disease,1,positive,direct:therapeutic
2727,4826,drug_disease,1,positive,direct:therapeutic
2727,1136,drug_disease,1,positive,direct:therapeutic
2727,4532,drug_disease,1,positive,direct:therapeutic
2727,226,drug_disease,1,positive,direct:therapeutic
2727,4600,drug_disease,1,positive,direct:therapeutic
2727,4457,drug_disease,1,positive,direct:therapeutic
2727,4578,drug_disease,1,positive,direct:therapeutic
2728,1906,drug_disease,1,positive,direct:therapeutic
2728,1388,drug_disease,1,positive,direct:therapeutic
2728,5216,drug_disease,1,positive,direct:therapeutic
2728,1251,drug_disease,1,positive,direct:therapeutic
2728,2268,drug_disease,1,positive,direct:therapeutic
2728,2803,drug_disease,1,positive,direct:therapeutic
2728,2278,drug_disease,1,positive,direct:therapeutic
2728,1790,drug_disease,1,positive,direct:therapeutic
2728,1999,drug_disease,1,positive,direct:therapeutic
2728,1290,drug_disease,1,positive,direct:therapeutic
2728,267,drug_disease,1,positive,direct:therapeutic
2728,3028,drug_disease,1,positive,direct:therapeutic
2728,2981,drug_disease,1,positive,direct:therapeutic
2728,582,drug_disease,1,positive,direct:therapeutic
2728,4594,drug_disease,1,positive,direct:therapeutic
2728,1630,drug_disease,1,positive,direct:therapeutic
2728,3396,drug_disease,1,positive,direct:therapeutic
2728,4585,drug_disease,1,positive,direct:therapeutic
2728,4511,drug_disease,1,positive,direct:therapeutic
2728,3854,drug_disease,1,positive,direct:therapeutic
2728,4761,drug_disease,1,positive,direct:therapeutic
2728,4526,drug_disease,1,positive,direct:therapeutic
2728,4814,drug_disease,1,positive,direct:therapeutic
2728,2107,drug_disease,1,positive,direct:therapeutic
2728,4555,drug_disease,1,positive,direct:therapeutic
2728,4895,drug_disease,1,positive,direct:therapeutic
2728,1733,drug_disease,1,positive,direct:therapeutic
2728,4983,drug_disease,1,positive,direct:therapeutic
2728,3498,drug_disease,1,positive,direct:therapeutic
2728,1231,drug_disease,1,positive,direct:therapeutic
2728,4554,drug_disease,1,positive,direct:therapeutic
2728,869,drug_disease,1,positive,direct:therapeutic
2728,822,drug_disease,1,positive,direct:therapeutic
2728,2864,drug_disease,1,positive,direct:therapeutic
2728,4606,drug_disease,1,positive,direct:therapeutic
2728,1698,drug_disease,1,positive,direct:therapeutic
2728,4558,drug_disease,1,positive,direct:therapeutic
2728,2790,drug_disease,1,positive,direct:therapeutic
2728,3671,drug_disease,1,positive,direct:therapeutic
2728,461,drug_disease,1,positive,direct:therapeutic
2728,2018,drug_disease,1,positive,direct:therapeutic
2728,4579,drug_disease,1,positive,direct:therapeutic
2728,4538,drug_disease,1,positive,direct:therapeutic
2728,537,drug_disease,1,positive,direct:therapeutic
2728,1888,drug_disease,1,positive,direct:therapeutic
2728,2010,drug_disease,1,positive,direct:therapeutic
2728,4474,drug_disease,1,positive,direct:therapeutic
2728,4837,drug_disease,1,positive,direct:therapeutic
2728,3130,drug_disease,1,positive,direct:therapeutic
2728,3717,drug_disease,1,positive,direct:therapeutic
2728,4682,drug_disease,1,positive,direct:therapeutic
2728,4345,drug_disease,1,positive,direct:therapeutic
2728,2577,drug_disease,1,positive,direct:therapeutic
2728,4696,drug_disease,1,positive,direct:therapeutic
2728,4557,drug_disease,1,positive,direct:therapeutic
2728,4105,drug_disease,1,positive,direct:therapeutic
2728,4029,drug_disease,1,positive,direct:therapeutic
2728,3546,drug_disease,1,positive,direct:therapeutic
2729,1790,drug_disease,1,positive,direct:therapeutic
2729,643,drug_disease,1,positive,direct:therapeutic
2729,1522,drug_disease,1,positive,direct:therapeutic
2729,907,drug_disease,1,positive,direct:therapeutic
2730,4506,drug_disease,1,positive,direct:therapeutic
2730,4577,drug_disease,1,positive,direct:therapeutic
2730,884,drug_disease,1,positive,direct:therapeutic
2730,4578,drug_disease,1,positive,direct:therapeutic
2730,4712,drug_disease,1,positive,direct:therapeutic
2731,2956,drug_disease,1,positive,direct:therapeutic
2731,796,drug_disease,1,positive,direct:therapeutic
2732,4506,drug_disease,1,positive,direct:therapeutic
2732,333,drug_disease,1,positive,direct:therapeutic
2732,3642,drug_disease,1,positive,direct:therapeutic
2732,4530,drug_disease,1,positive,direct:therapeutic
2732,3319,drug_disease,1,positive,direct:therapeutic
2732,2667,drug_disease,1,positive,direct:therapeutic
2733,633,drug_disease,1,positive,direct:therapeutic
2734,2797,drug_disease,1,positive,direct:therapeutic
2734,1343,drug_disease,1,positive,direct:therapeutic
2734,3027,drug_disease,1,positive,direct:therapeutic
2734,4552,drug_disease,1,positive,direct:therapeutic
2734,4548,drug_disease,1,positive,direct:therapeutic
2734,200,drug_disease,1,positive,direct:therapeutic
2734,4989,drug_disease,1,positive,direct:therapeutic
2734,249,drug_disease,1,positive,direct:therapeutic
2734,4320,drug_disease,2,negative,direct:mechanism
2734,4320,drug_disease,1,positive,direct:therapeutic
2735,2018,drug_disease,1,positive,direct:therapeutic
2736,1361,drug_disease,1,positive,direct:therapeutic
2736,4506,drug_disease,1,positive,direct:therapeutic
2736,4536,drug_disease,1,positive,direct:therapeutic
2736,4932,drug_disease,1,positive,direct:therapeutic
2736,4557,drug_disease,1,positive,direct:therapeutic
2737,2903,drug_disease,1,positive,direct:therapeutic
2737,4537,drug_disease,1,positive,direct:therapeutic
2738,1854,drug_disease,1,positive,direct:therapeutic
2738,1318,drug_disease,1,positive,direct:therapeutic
2738,2700,drug_disease,1,positive,direct:therapeutic
2738,5244,drug_disease,1,positive,direct:therapeutic
2738,4921,drug_disease,1,positive,direct:therapeutic
2739,3084,drug_disease,1,positive,direct:therapeutic
2739,3815,drug_disease,1,positive,direct:therapeutic
2739,2497,drug_disease,1,positive,direct:therapeutic
2739,1290,drug_disease,1,positive,direct:therapeutic
2739,1954,drug_disease,1,positive,direct:therapeutic
2739,2971,drug_disease,1,positive,direct:therapeutic
2739,2706,drug_disease,1,positive,direct:therapeutic
2739,3066,drug_disease,1,positive,direct:therapeutic
2739,928,drug_disease,1,positive,direct:therapeutic
2739,3605,drug_disease,1,positive,direct:therapeutic
2739,913,drug_disease,1,positive,direct:therapeutic
2739,5055,drug_disease,1,positive,direct:therapeutic
2739,4677,drug_disease,1,positive,direct:therapeutic
2739,3707,drug_disease,1,positive,direct:therapeutic
2739,4338,drug_disease,1,positive,direct:therapeutic
2739,1095,drug_disease,1,positive,direct:therapeutic
2739,1059,drug_disease,1,positive,direct:therapeutic
2739,5245,drug_disease,1,positive,direct:therapeutic
2739,4922,drug_disease,1,positive,direct:therapeutic
2739,4855,drug_disease,1,positive,direct:therapeutic
2739,3633,drug_disease,1,positive,direct:therapeutic
2739,1421,drug_disease,1,positive,direct:therapeutic
2739,4735,drug_disease,1,positive,direct:therapeutic
2739,4751,drug_disease,1,positive,direct:therapeutic
2739,5056,drug_disease,1,positive,direct:therapeutic
2740,4538,drug_disease,1,positive,direct:therapeutic
2741,4506,drug_disease,1,positive,direct:therapeutic
2742,435,drug_disease,1,positive,direct:therapeutic
2743,4889,drug_disease,1,positive,direct:therapeutic
2743,2068,drug_disease,1,positive,direct:therapeutic
2743,3674,drug_disease,1,positive,direct:therapeutic
2743,4552,drug_disease,1,positive,direct:therapeutic
2743,3659,drug_disease,1,positive,direct:therapeutic
2743,4825,drug_disease,1,positive,direct:therapeutic
2743,2148,drug_disease,1,positive,direct:therapeutic
2743,4589,drug_disease,1,positive,direct:therapeutic
2743,1809,drug_disease,1,positive,direct:therapeutic
2743,4163,drug_disease,1,positive,direct:therapeutic
2743,4572,drug_disease,1,positive,direct:therapeutic
2743,315,drug_disease,1,positive,direct:therapeutic
2743,4617,drug_disease,1,positive,direct:therapeutic
2743,3319,drug_disease,1,positive,direct:therapeutic
2743,4531,drug_disease,1,positive,direct:therapeutic
2743,4709,drug_disease,1,positive,direct:therapeutic
2743,1681,drug_disease,1,positive,direct:therapeutic
2743,4544,drug_disease,1,positive,direct:therapeutic
2744,4507,drug_disease,1,positive,direct:therapeutic
2745,4423,drug_disease,1,positive,direct:therapeutic
2745,1343,drug_disease,1,positive,direct:therapeutic
2745,2242,drug_disease,1,positive,direct:therapeutic
2745,1507,drug_disease,1,positive,direct:therapeutic
2745,332,drug_disease,1,positive,direct:therapeutic
2745,2903,drug_disease,1,positive,direct:therapeutic
2745,961,drug_disease,1,positive,direct:therapeutic
2745,4581,drug_disease,1,positive,direct:therapeutic
2745,2000,drug_disease,1,positive,direct:therapeutic
2745,4554,drug_disease,1,positive,direct:therapeutic
2745,2294,drug_disease,1,positive,direct:therapeutic
2745,878,drug_disease,1,positive,direct:therapeutic
2745,2429,drug_disease,1,positive,direct:therapeutic
2745,952,drug_disease,1,positive,direct:therapeutic
2745,4649,drug_disease,1,positive,direct:therapeutic
2745,1147,drug_disease,1,positive,direct:therapeutic
2745,4616,drug_disease,1,positive,direct:therapeutic
2745,1274,drug_disease,1,positive,direct:therapeutic
2745,4538,drug_disease,1,positive,direct:therapeutic
2745,2145,drug_disease,1,positive,direct:therapeutic
2745,1681,drug_disease,1,positive,direct:therapeutic
2745,223,drug_disease,1,positive,direct:therapeutic
2745,4852,drug_disease,1,positive,direct:therapeutic
2745,4623,drug_disease,1,positive,direct:therapeutic
2745,4544,drug_disease,1,positive,direct:therapeutic
2745,4903,drug_disease,1,positive,direct:therapeutic
2746,261,drug_disease,1,positive,direct:therapeutic
2746,3856,drug_disease,1,positive,direct:therapeutic
2746,546,drug_disease,1,positive,direct:therapeutic
2746,1869,drug_disease,1,positive,direct:therapeutic
2746,4505,drug_disease,1,positive,direct:therapeutic
2746,4735,drug_disease,1,positive,direct:therapeutic
2747,2610,drug_disease,1,positive,direct:therapeutic
2747,3524,drug_disease,1,positive,direct:therapeutic
2747,4617,drug_disease,1,positive,direct:therapeutic
2748,4536,drug_disease,1,positive,direct:therapeutic
2748,200,drug_disease,1,positive,direct:therapeutic
2749,884,drug_disease,1,positive,direct:therapeutic
2749,200,drug_disease,1,positive,direct:therapeutic
2750,4569,drug_disease,1,positive,direct:therapeutic
2750,200,drug_disease,1,positive,direct:therapeutic
2751,4506,drug_disease,1,positive,direct:therapeutic
2751,4509,drug_disease,1,positive,direct:therapeutic
2752,3721,drug_disease,1,positive,direct:therapeutic
2752,4531,drug_disease,1,positive,direct:therapeutic
2752,4217,drug_disease,1,positive,direct:therapeutic
2753,4582,drug_disease,1,positive,direct:therapeutic
2754,4989,drug_disease,1,positive,direct:therapeutic
2755,4099,drug_disease,1,positive,direct:therapeutic
2755,4858,drug_disease,1,positive,direct:therapeutic
2755,4320,drug_disease,1,positive,direct:therapeutic
2756,869,drug_disease,1,positive,direct:therapeutic
2756,2294,drug_disease,1,positive,direct:therapeutic
2756,1639,drug_disease,1,positive,direct:therapeutic
2756,2256,drug_disease,1,positive,direct:therapeutic
2756,3520,drug_disease,1,positive,direct:therapeutic
2757,1454,drug_disease,1,positive,direct:therapeutic
